0,1,2,3,4,5,6,7,8,9,10,quality
0.122837277,0.012897914,0.000877409,0.035096365,0.001421403,0.228126371,0.947601851,0.017488519,0.059488338,0.010002464,0.171972188,Average
0.389001334,0.039170273,0.002701398,0.251230028,0.004646405,0.216111852,0.594307594,0.053822657,0.184235354,0.021070906,0.588904798,Average
0.389001334,0.039170273,0.002701398,0.251230028,0.004646405,0.216111852,0.594307594,0.053822657,0.184235354,0.021070906,0.588904798,Average
0.176484016,0.012236225,0.002588432,0.035296803,0.001858965,0.258843224,0.917716884,0.023455902,0.080476711,0.013648097,0.225899541,Average
0.316343942,0.033791285,0.003355163,0.07668944,0.003642748,0.287585401,0.718963504,0.047748763,0.164882297,0.027799922,0.512860633,Average
0.129319062,0.004449688,0.007926007,0.027810551,0.00102899,0.375442438,0.903842907,0.013862169,0.045609304,0.010985168,0.148786448,Average
0.322220529,0.028395684,0.002013878,0.076527376,0.00298054,0.322220529,0.765273756,0.040124511,0.134527071,0.038263688,0.422914444,Good
0.230095222,0.018825973,0.0023906,0.056776743,0.00227107,0.448237446,0.806827403,0.029783884,0.099209888,0.016136548,0.283883716,Good
0.078295934,0.006812763,0.00233871,0.021353437,0.000894811,0.172861153,0.976157101,0.010129664,0.033758766,0.004880786,0.09659888,Average
0.0797345,0.00714504,0.002278129,0.019674747,0.000869831,0.186392337,0.973382203,0.010314745,0.03427548,0.004970462,0.098373733,Average
0.179390705,0.014589003,0.005619468,0.04538801,0.00181552,0.237746717,0.92937353,0.021561466,0.071540148,0.011455069,0.198842709,Average
0.109283511,0.003605229,0.006083824,0.028165853,0.001059036,0.315457557,0.935106329,0.011248315,0.036953599,0.0092384,0.108156877,Average
0.194260923,0.009050793,0.014128067,0.048565231,0.002052985,0.198675944,0.927154407,0.0220442,0.078145871,0.014569569,0.231788602,Average
0.194260923,0.009050793,0.014128067,0.048565231,0.002052985,0.198675944,0.927154407,0.0220442,0.078145871,0.014569569,0.231788602,Average
0.190303572,0.021968868,0,0.067165967,0.002910525,0.391801471,0.839574581,0.027890668,0.098510084,0.015392201,0.299448267,Good
0.081803663,0.009157126,0.00146514,0.024419004,0.001050017,0.146514023,0.976760152,0.012158222,0.041268116,0.006348941,0.123315969,Average
0.067641671,0.005093499,0.00162992,0.012224398,0.000651968,0.22003917,0.969802269,0.00812678,0.025752733,0.009127551,0.07416135,Average
0.321101069,0.023305723,0.010358099,0.082864792,0.003573544,0.155371485,0.776857425,0.051572975,0.176605588,0.029002677,0.476472554,Average
0.108805234,0.005998237,0.009764572,0.026503839,0.006472516,0.306886558,0.934609063,0.013913121,0.043661588,0.017855218,0.131124257,Average
0.096139115,0.006495886,0.006106133,0.025983545,0.001117292,0.272827219,0.948399379,0.012952797,0.043652355,0.00740531,0.118225128,Average
0.132950591,0.012202314,0.004735227,0.032782337,0.007303176,0.291398555,0.928832894,0.018155951,0.057551215,0.020762147,0.171196651,Average
0.097121211,0.00462482,0.007399711,0.027748917,0.001063709,0.277489175,0.940379981,0.015352859,0.053031265,0.012024531,0.158785472,Good
0.149549795,0.011920636,0.003251083,0.047682543,0.001647215,0.411803784,0.866955335,0.021589355,0.073907942,0.012787591,0.218906222,Average
0.062251388,0.003546881,0.002026789,0.013753214,0.000796239,0.144770671,0.984440561,0.007218266,0.021208903,0.01411514,0.071661482,Good
0.221335067,0.014084959,0.007473652,0.054615146,0.001782178,0.258703325,0.891089232,0.028647082,0.097444919,0.018396681,0.275950214,Average
0.071380563,0.002993378,0.003377145,0.016118192,0.00082126,0.260961196,0.959416163,0.007658444,0.024100534,0.009363902,0.072915628,Average
0.24951933,0.022100283,0.002851649,0.064162113,0.002709067,0.285164948,0.855494845,0.035567198,0.124046753,0.018892178,0.320810567,Average
0.053837088,0.003543707,0.001771854,0.01294816,0.000538371,0.286222494,0.954074979,0.006790288,0.022011873,0.003680003,0.064740802,Average
0.062251388,0.003546881,0.002026789,0.013753214,0.000796239,0.144770671,0.984440561,0.007218266,0.021208903,0.01411514,0.071661482,Good
0.063681282,0.003628352,0.002147392,0.0148096,0.000814528,0.140691205,0.984838432,0.007384067,0.021696065,0.014661504,0.072567042,Average
0.221335067,0.014084959,0.007473652,0.054615146,0.001782178,0.258703325,0.891089232,0.028647082,0.097444919,0.018396681,0.275950214,Average
0.052531168,0.010716358,0.000420249,0.014708727,0.000472781,0.430755582,0.893029864,0.010441095,0.039398376,0.005042992,0.110315454,Average
0.04338602,0.005538641,0.001569282,0.021231457,0.000535402,0.156928157,0.978493217,0.009168297,0.035539612,0.005538641,0.119080778,Good
0.244019291,0.027811022,0,0.10765557,0.003660289,0.287081519,0.825359367,0.035759592,0.123803905,0.020095706,0.383971532,Average
0.2760725,0.019719464,0.009859732,0.078877857,0.002760725,0.118316786,0.867656428,0.039293004,0.128176518,0.024846525,0.362838142,Average
0.439762865,0.052077181,0.003471812,0.144658837,0.004571219,0.289317674,0.578635349,0.057672585,0.196157383,0.03240358,0.567062642,Average
0.205291153,0.0138128,0.004562026,0.048154715,0.002027567,0.329479629,0.887060539,0.025273622,0.083637137,0.014953306,0.228101282,Good
0.156527572,0.011503834,0.005657623,0.039603361,0.001584134,0.207446179,0.942937178,0.018805939,0.064119728,0.011503834,0.192359184,Good
0.28805691,0.018465187,0.011079112,0.070167709,0.002769778,0.295442985,0.812468208,0.036778959,0.122239535,0.020681009,0.38407588,Good
0.205291153,0.0138128,0.004562026,0.048154715,0.002027567,0.329479629,0.887060539,0.025273622,0.083637137,0.014953306,0.228101282,Good
0.120265934,0.008537397,0.003266482,0.031180057,0.001143269,0.178171754,0.965097002,0.014798649,0.048848756,0.0075723,0.136598345,Average
0.187240257,0.01274274,0.006241342,0.057212301,0.001820391,0.130027956,0.936201283,0.025901569,0.086598619,0.012482684,0.244452557,Average
0.120265934,0.008537397,0.003266482,0.031180057,0.001143269,0.178171754,0.965097002,0.014798649,0.048848756,0.0075723,0.136598345,Average
0.107668012,0.005659472,0.009386442,0.023466105,0.006446277,0.248464644,0.952447802,0.013766322,0.042515061,0.018082705,0.128373399,Average
0.092807401,0.009430429,0.00464037,0.025447191,0.001317266,0.224534036,0.958011886,0.014922532,0.051792518,0.011825459,0.139211102,Average
0.096310077,0.003972791,0.006380543,0.030096899,0.001095527,0.216697673,0.96310077,0.012009867,0.04057062,0.009631008,0.115572092,Good
0.051283518,0.004970069,0.003292275,0.012662597,0.000772418,0.234258045,0.968688672,0.006311671,0.020323468,0.004368596,0.058881076,Average
0.155388219,0.011156077,0.003785098,0.03585882,0.002071843,0.239058798,0.936313625,0.019849849,0.063549797,0.018527057,0.189254882,Average
0.076782994,0.005667316,0.000822675,0.020109832,0.00076783,0.100549158,0.987209917,0.009107926,0.028793623,0.006032949,0.089580159,Average
0.074537453,0.005324104,0.000887351,0.019521714,0.000754248,0.124229089,0.984959205,0.008841562,0.027951545,0.005856514,0.086960362,Average
0.190391417,0.005843697,0.00829428,0.043356461,0.001508051,0.414713978,0.867129227,0.018828015,0.062584109,0.012629926,0.182851163,Good
0.155388219,0.011156077,0.003785098,0.03585882,0.002071843,0.239058798,0.936313625,0.019849849,0.063549797,0.018527057,0.189254882,Average
0.144572118,0.006152005,0.004767804,0.033836028,0.001384201,0.199940164,0.953560782,0.015327721,0.047216639,0.009689408,0.161490132,Good
0.190078431,0.012366549,0.006412284,0.04351193,0.001763378,0.251911174,0.916040634,0.022850634,0.077634444,0.01396962,0.229010158,Good
0.246764328,0.017716413,0.003796374,0.063272905,0.002594189,0.221455166,0.885820665,0.031541543,0.106614844,0.015818226,0.297382652,Good
0.14779869,0.009237418,0.000671812,0.036949672,0.001998641,0.235134279,0.940537118,0.016731484,0.053912931,0.010077183,0.183068832,Good
0.07568204,0.007460087,0.000864938,0.019461096,0.001048737,0.237857841,0.962243085,0.010767392,0.036111145,0.005838329,0.099467825,Good
0.080755118,0.011836709,0.000995611,0.018805986,0.001969097,0.110623449,0.984548695,0.011020308,0.036505738,0.006305537,0.099561104,Average
0.14779869,0.009237418,0.000671812,0.036949672,0.001998641,0.235134279,0.940537118,0.016731484,0.053912931,0.010077183,0.183068832,Good
0.398179423,0.037908863,0,0.136362816,0.004090884,0.16363538,0.709086645,0.054436036,0.190362491,0.028363466,0.501815164,Average
0.209972292,0.018635041,0,0.068240995,0.002099723,0.288711901,0.892382241,0.026183545,0.090288086,0.013910664,0.249342097,Average
0.07433073,0.00476479,0.001620029,0.015247329,0.000781426,0.200121197,0.972017244,0.009491462,0.032305279,0.004574199,0.090531018,Average
0.09479542,0.006530351,0.000421313,0.020012366,0.001537792,0.284386259,0.947954195,0.010515972,0.033283725,0.007372977,0.099008549,Average
0.433741467,0.07035075,0,0.089922011,0.004284519,0.158685902,0.63474361,0.052704878,0.186720412,0.025918697,0.576558779,Average
0.429184364,0.070471013,0,0.095374303,0.004344829,0.158957172,0.635828687,0.052794975,0.187569463,0.025433147,0.577544391,Average
0.374468831,0.027617076,0.007489377,0.084255487,0.003042559,0.140425812,0.748937663,0.046630731,0.160085425,0.043063916,0.491490341,Good
0.262746964,0.016367844,0.006460991,0.077531891,0.003101276,0.258439637,0.818392183,0.042879443,0.147310593,0.024551766,0.404888764,Average
0.057999697,0.005401222,0.004059979,0.014499924,0.000855496,0.217498862,0.971494917,0.007226762,0.023489877,0.004784975,0.068149643,Average
0.055150412,0.004924144,0.000886346,0.022651062,0.000482566,0.167420893,0.974980493,0.009786244,0.035749285,0.006204421,0.128027741,Average
0.055150412,0.004924144,0.000886346,0.022651062,0.000482566,0.167420893,0.974980493,0.009786244,0.035749285,0.006204421,0.128027741,Average
0.197213555,0.014940421,0.000298808,0.044821262,0.00179285,0.507974308,0.776901883,0.029737414,0.101594862,0.017330888,0.292832248,Good
0.229200909,0.030173284,0.001450639,0.063828101,0.002437073,0.377166052,0.841370425,0.028893821,0.09342113,0.015957025,0.287226455,Good
0.126580882,0.011226519,0.001657607,0.02863139,0.001356224,0.241106443,0.949356618,0.015016411,0.048070597,0.012356705,0.144663866,Average
0.152071258,0.013100114,0.002748276,0.032979309,0.001630644,0.183218383,0.95273559,0.018263208,0.059179538,0.014107815,0.174057463,Average
0.148578322,0.008563889,0.007428916,0.041271756,0.001671506,0.268266415,0.928614512,0.020578098,0.071812856,0.013206962,0.189850078,Average
0.072995355,0.005240692,0.001778092,0.019652596,0.000758029,0.140375683,0.982629779,0.009322817,0.031163402,0.005053525,0.088904599,Average
0.070848361,0.005086549,0.001725793,0.018166246,0.000735733,0.154413095,0.980977307,0.009048607,0.030155969,0.004904887,0.08628967,Average
0.126580882,0.011226519,0.001657607,0.02863139,0.001356224,0.241106443,0.949356618,0.015016411,0.048070597,0.012356705,0.144663866,Average
0.152071258,0.013100114,0.002748276,0.032979309,0.001630644,0.183218383,0.95273559,0.018263208,0.059179538,0.014107815,0.174057463,Average
0.073987737,0.00483766,0,0.02561114,0.000711421,0.384167096,0.896389891,0.014108892,0.052360552,0.011240445,0.199197754,Good
0.268003668,0.016590703,0.003403221,0.07231845,0.002807657,0.127620794,0.850805294,0.042344579,0.142084484,0.024673354,0.399878488,Average
0.073987737,0.00483766,0,0.02561114,0.000711421,0.384167096,0.896389891,0.014108892,0.052360552,0.011240445,0.199197754,Good
0.055796555,0.004615271,0.003788655,0.012399235,0.00080595,0.220430836,0.971273372,0.006866421,0.02183643,0.004270847,0.064751558,Average
0.059733086,0.007003189,0.000205976,0.018537854,0.000895996,0.216274968,0.96808795,0.010241135,0.03645778,0.00535538,0.10298808,Average
0.084957421,0.005477518,0.002906438,0.017885773,0.002638151,0.11178608,0.983717501,0.011142836,0.034765471,0.008942886,0.103961054,Average
0.198016037,0.014062008,0.002869798,0.066005346,0.00212365,0.344375717,0.860939293,0.028580315,0.098147079,0.016644826,0.29271936,Good
0.176048395,0.008587727,0.009446499,0.060114086,0.001910769,0.236162481,0.923180609,0.021415643,0.075786687,0.013096283,0.225427823,Good
0.406505715,0.018376286,0.026172286,0.11694,0.0042878,0.278428572,0.612542858,0.055451834,0.185433429,0.029513429,0.573562858,Good
0.118933058,0.006722303,0.012927506,0.043953521,0.007885779,0.4136802,0.891997932,0.012922335,0.035421367,0.025855013,0.121518559,Average
0.072845154,0.005827612,0.000291381,0.017482837,0.000922705,0.242817181,0.961556038,0.009664124,0.032537502,0.005244851,0.098098141,Average
0.072845154,0.005827612,0.000291381,0.017482837,0.000922705,0.242817181,0.961556038,0.009664124,0.032537502,0.005244851,0.098098141,Average
0.053387253,0.003233313,0.003158119,0.041356323,0.000526353,0.218060611,0.969993754,0.007499029,0.025716113,0.005413919,0.07895298,Average
0.05386759,0.003262403,0.003186533,0.041728415,0.000538676,0.212435566,0.971134016,0.0075665,0.025947487,0.005386759,0.079663337,Average
0.053387253,0.003233313,0.003158119,0.041356323,0.000526353,0.218060611,0.969993754,0.007499029,0.025716113,0.005413919,0.07895298,Average
0.05386759,0.003262403,0.003186533,0.041728415,0.000538676,0.212435566,0.971134016,0.0075665,0.025947487,0.005386759,0.079663337,Average
0.2536423,0.024292502,0,0.078593389,0.002607872,0.428691211,0.785933887,0.035613522,0.124320451,0.017862134,0.332235689,Average
0.076647054,0.006762975,0.002028893,0.021416089,0.000890458,0.202889261,0.9693598,0.011235556,0.040465136,0.006424827,0.104826118,Good
0.306367711,0.038295964,0.001209346,0.080623082,0.003628039,0.282180786,0.806230818,0.040146264,0.128996931,0.022574463,0.386990793,Average
0.300942005,0.02692639,0.000791953,0.051476922,0.00285103,0.35637869,0.791952645,0.039459041,0.125524494,0.042765443,0.364298217,Average
0.206524638,0.014033084,0.001059101,0.04501178,0.002012291,0.4501178,0.820803047,0.026382199,0.088170134,0.01482741,0.264775177,Good
0.058236248,0.004721858,0.002046138,0.057449271,0.000550883,0.283311474,0.952241345,0.007855598,0.026521102,0.003856184,0.073975774,Average
0.05758125,0.004653827,0.002050839,0.056792466,0.000552149,0.276074488,0.954428945,0.007872856,0.026582029,0.003865043,0.07414572,Average
0.079699084,0.006437234,0.004904559,0.017370313,0.001021783,0.143049639,0.980911807,0.010177982,0.032594882,0.006335055,0.097069398,Average
0.065761028,0.006189273,0.000967074,0.020308553,0.000822013,0.174073309,0.976744677,0.009628188,0.03230027,0.005028784,0.098641542,Average
0.155539797,0.011718752,0.000639205,0.034090914,0.001534091,0.362215965,0.894886501,0.021213071,0.071803988,0.010227274,0.191761393,Average
0.144012417,0.013342327,0.001482481,0.044474423,0.001884868,0.232961263,0.931845053,0.021078759,0.073488689,0.011648063,0.220254285,Good
0.113624038,0.01068066,0.003635969,0.027269769,0.005453954,0.227248075,0.954441916,0.015095332,0.045449615,0.024088296,0.143923781,Average
0.508208964,0.05693227,0.001929907,0.115794448,0.003731154,0.257320994,0.514641989,0.064150124,0.216149635,0.021228982,0.585405262,Average
0.349134913,0.018329583,0.007419117,0.087283728,0.003185856,0.261851185,0.785553554,0.043519667,0.143581733,0.026621537,0.40150515,Good
0.349134913,0.018329583,0.007419117,0.087283728,0.003185856,0.261851185,0.785553554,0.043519667,0.143581733,0.026621537,0.40150515,Good
0.146713821,0.012292239,0.00099131,0.037669765,0.001348181,0.47582861,0.832700067,0.01974887,0.067805577,0.011300929,0.228001209,Good
0.192771441,0.010034678,0.00554548,0.052814094,0.002112564,0.184849327,0.924246637,0.026304059,0.087935466,0.012411312,0.250866944,Average
0.127795499,0.009260543,0.000740843,0.02778163,0.001574292,0.351900649,0.907533253,0.018443298,0.062045641,0.014446448,0.175950325,Average
0.192771441,0.010034678,0.00554548,0.052814094,0.002112564,0.184849327,0.924246637,0.026304059,0.087935466,0.012411312,0.250866944,Average
0.182200597,0.012632575,0.010203233,0.05587485,0.002113527,0.194347304,0.923149693,0.024225391,0.086970418,0.014818982,0.255080836,Good
0.283310165,0.032580669,0,0.101182202,0.002752156,0.283310165,0.809457614,0.040347415,0.140845625,0.022664813,0.388539654,Average
0.194389633,0.013474736,0.003092562,0.053015354,0.001480012,0.22089731,0.927768703,0.022021253,0.070466242,0.013032941,0.209852445,Average
0.194389633,0.013474736,0.003092562,0.053015354,0.001480012,0.22089731,0.927768703,0.022021253,0.070466242,0.013032941,0.209852445,Average
0.078631376,0.005389342,0.004329143,0.017669972,0.002385446,0.20320468,0.971848467,0.008810248,0.027565157,0.009011686,0.08216537,Average
0.154270141,0.015641278,0.000428528,0.053566021,0.001628407,0.342822536,0.899909156,0.021366415,0.073706845,0.011141732,0.199265599,Average
0.101410676,0.009097134,0.002982667,0.026844002,0.001148327,0.164046681,0.969366752,0.014870086,0.052793205,0.008649734,0.138694012,Average
0.105187591,0.009733777,0.003296924,0.029829317,0.001240272,0.125597123,0.973377707,0.015652542,0.055262734,0.009105791,0.146006656,Good
0.098946099,0.003446437,0.006336997,0.022235078,0.001234047,0.289056018,0.944990829,0.011085298,0.036243178,0.005892296,0.10784013,Average
0.106353879,0.005605137,0.00689863,0.028744292,0.001178516,0.201210042,0.962933772,0.014331904,0.048002967,0.00790468,0.132223742,Average
0.252441176,0.023113121,0.003278457,0.085239878,0.002753904,0.295061115,0.852398777,0.032705885,0.111139687,0.016064438,0.318010313,Average
0.054720687,0.003463335,0.002285801,0.013853338,0.00058184,0.103900038,0.990513698,0.006904504,0.022165341,0.003809668,0.065803358,Average
0.054266184,0.003365877,0.002198124,0.013051361,0.000563269,0.116775332,0.989155754,0.006847156,0.021981239,0.003778025,0.065256803,Average
0.063365914,0.003863775,0.002704643,0.022409896,0.000595021,0.16227856,0.981398912,0.007709004,0.024959988,0.004791081,0.072638975,Average
0.116907137,0.006758694,0.004566685,0.034706806,0.001351739,0.383601542,0.895070265,0.018219247,0.065212262,0.011325379,0.179014053,Good
0.053269104,0.004935226,0.000940043,0.029768029,0.000775535,0.125339069,0.98704517,0.007809407,0.025694509,0.004778552,0.074420072,Average
0.240081706,0.017374334,0.006633837,0.069497336,0.002242869,0.221127887,0.884511547,0.031475975,0.10361421,0.017374334,0.306420072,Average
0.240081706,0.017374334,0.006633837,0.069497336,0.002242869,0.221127887,0.884511547,0.031475975,0.10361421,0.017374334,0.306420072,Average
0.063388432,0.004794766,0.002681818,0.016253444,0.000601377,0.195041328,0.97520664,0.008100716,0.026411846,0.00438843,0.076391187,Average
0.124702813,0.009907895,0.005124773,0.040998185,0.001264111,0.256238658,0.939541744,0.017027913,0.059105717,0.010078721,0.174242287,Average
0.343119485,0.008950943,0.017901886,0.059672954,0.001999044,0.358037723,0.805584877,0.029779788,0.092791443,0.028941383,0.301348417,Good
0.05681769,0.008785698,0.000841744,0.012626153,0.000484003,0.136783328,0.978526882,0.010441829,0.037562806,0.008943525,0.136783328,Good
0.191248763,0.030211761,0.001663033,0.058206145,0.00169075,0.332606544,0.859233573,0.027573083,0.097287414,0.011918401,0.315976217,Average
0.32555073,0.010851691,0.015938421,0.047476148,0.001899046,0.305203809,0.813876824,0.033808104,0.109195141,0.027807458,0.349288804,Good
0.058374213,0.00245437,0.003184048,0.01393021,0.000643443,0.258703897,0.961847821,0.00661685,0.020165637,0.006832436,0.061690929,Average
0.128303889,0.009434109,0.002075504,0.028302328,0.001415116,0.301891503,0.924542727,0.018782369,0.063397216,0.014905893,0.17924808,Average
